X,Y,Z
14.6917,-9.85421,-44.7426
14.7225,-9.85786,-44.6984
14.6945,-9.84879,-44.7385
14.7212,-9.85041,-44.701
14.6492,-9.75216,-44.7347
14.6611,-9.75835,-44.7398
14.6917,-9.85421,-44.7426
14.696,-9.84615,-44.7442
14.6917,-9.85421,-44.7426
14.696,-9.84615,-44.7442
14.736,-9.84994,-44.7732
14.733,-9.84427,-44.7702
14.7668,-9.85359,-44.729
14.736,-9.84994,-44.7732
14.764,-9.84746,-44.7326
14.7382,-9.84297,-44.7687
14.7975,-9.74972,-44.7298
14.7906,-9.75564,-44.7271
14.7668,-9.85359,-44.729
14.7627,-9.84838,-44.727
14.7668,-9.85359,-44.729
14.7627,-9.84838,-44.727
14.7225,-9.85786,-44.6984
14.7262,-9.85003,-44.6999
14.7233,-9.76496,-44.6583
14.7208,-9.77021,-44.6664
14.7225,-9.85786,-44.6984
14.7212,-9.85041,-44.701
14.6492,-9.75216,-44.7347
14.6917,-9.85421,-44.7426
14.6576,-9.75815,-44.7316
14.6945,-9.84879,-44.7385
14.7283,-9.75244,-44.8028
14.733,-9.75916,-44.7939
14.736,-9.84994,-44.7732
14.7382,-9.84297,-44.7687
14.7283,-9.75244,-44.8028
14.7975,-9.74972,-44.7298
14.733,-9.75916,-44.7939
14.7917,-9.75506,-44.7316
14.7472,-9.62969,-44.748
14.7437,-9.62969,-44.7277
14.7406,-9.90737,-44.7374
14.7383,-9.90738,-44.7242
14.7233,-9.62904,-44.7312
14.7251,-9.90695,-44.7265
14.7437,-9.62969,-44.7277
14.7383,-9.90738,-44.7242
14.7268,-9.62903,-44.7515
14.7274,-9.90695,-44.7397
14.7233,-9.62904,-44.7312
14.7251,-9.90695,-44.7265
14.7268,-9.62903,-44.7515
14.7472,-9.62969,-44.748
14.7274,-9.90695,-44.7397
14.7406,-9.90737,-44.7374
14.7472,-9.62969,-44.748
14.7268,-9.62903,-44.7515
14.7437,-9.62969,-44.7277
14.7233,-9.62904,-44.7312
14.7653,-9.90172,-44.7497
14.7685,-9.90193,-44.7207
14.7665,-9.91346,-44.7499
14.7697,-9.91366,-44.7209
14.7685,-9.90193,-44.7207
14.7504,-9.90413,-44.698
14.7697,-9.91366,-44.7209
14.7516,-9.91586,-44.6982
14.7303,-9.75175,-44.8236
14.7414,-9.90606,-44.7635
14.7236,-9.75214,-44.8173
14.7364,-9.9066,-44.7607
14.7441,-9.90587,-44.7585
14.7414,-9.90606,-44.7635
14.7352,-9.75145,-44.8183
14.7303,-9.75175,-44.8236
14.7441,-9.90587,-44.7585
14.7352,-9.75145,-44.8183
14.7364,-9.9066,-44.7607
14.7236,-9.75214,-44.8173
14.7062,-9.91017,-44.7438
14.6419,-9.75287,-44.7335
14.7034,-9.91059,-44.7355
14.6418,-9.75445,-44.7219
14.8034,-9.74824,-44.7449
14.7626,-9.90431,-44.7274
14.8026,-9.75,-44.7323
14.7596,-9.90471,-44.7212
14.7132,-9.76543,-44.6552
14.7247,-9.76476,-44.6565
14.7209,-9.90911,-44.7025
14.7277,-9.90844,-44.7025
14.8275,-10.5859,-44.6956
14.8297,-10.5955,-44.665
14.822,-10.6237,-44.7029
14.8242,-10.627,-44.6775
14.8788,-11.2628,-44.7161
14.8647,-11.2596,-44.7806
14.8773,-11.1523,-44.7142
14.8638,-11.1538,-44.7755
14.8773,-11.1523,-44.7142
14.844,-11.1619,-44.6621
14.8788,-11.2628,-44.7161
14.8431,-11.2661,-44.6606
14.844,-11.1619,-44.6621
14.8773,-11.1523,-44.7142
14.8207,-11.1265,-44.6853
14.8404,-11.1166,-44.7159
14.8353,-11.094,-44.7128
14.8404,-11.1166,-44.7159
14.8276,-11.0906,-44.7475
14.8323,-11.1094,-44.7516
14.8585,-11.0561,-44.7675
14.8718,-11.0513,-44.706
14.8587,-10.7729,-44.7632
14.8636,-10.7727,-44.7127
14.8297,-10.5955,-44.665
14.8085,-10.6086,-44.6426
14.8242,-10.627,-44.6775
14.8071,-10.6335,-44.659
14.7772,-10.6099,-44.6416
14.781,-10.6346,-44.6582
14.8085,-10.6086,-44.6426
14.8071,-10.6335,-44.659
14.8085,-10.6086,-44.6426
14.8297,-10.5955,-44.665
14.8024,-10.5954,-44.6543
14.8157,-10.5904,-44.6687
14.7772,-10.6099,-44.6416
14.8085,-10.6086,-44.6426
14.7822,-10.5963,-44.6537
14.8024,-10.5954,-44.6543
14.8418,-10.3615,-44.6329
14.8157,-10.5904,-44.6687
14.8404,-10.3639,-44.6489
14.8144,-10.5842,-44.6885
14.8024,-10.5954,-44.6543
14.8157,-10.5904,-44.6687
14.8315,-10.3638,-44.6205
14.8418,-10.3615,-44.6329
14.8551,-10.3374,-44.631
14.8545,-10.3491,-44.6301
14.8526,-10.3419,-44.6601
14.8521,-10.3533,-44.6574
14.8363,-10.3369,-44.6082
14.8368,-10.3487,-44.6087
14.8551,-10.3374,-44.631
14.8545,-10.3491,-44.6301
14.73,-9.65232,-44.7896
14.6818,-9.6596,-44.7416
14.7795,-9.65483,-44.7369
14.7293,-9.66445,-44.6911
14.7189,-9.76803,-44.6452
14.8144,-9.74982,-44.7403
14.7293,-9.66445,-44.6911
14.7795,-9.65483,-44.7369
14.7189,-9.76803,-44.6452
14.7293,-9.66445,-44.6911
14.631,-9.75548,-44.7264
14.6818,-9.6596,-44.7416
14.7308,-9.75307,-44.829
14.73,-9.65232,-44.7896
14.8144,-9.74982,-44.7403
14.7795,-9.65483,-44.7369
14.837,-10.6613,-44.7245
14.8064,-10.6552,-44.7507
14.8282,-10.6351,-44.7112
14.8008,-10.6296,-44.7346
14.822,-10.6237,-44.7029
14.8242,-10.627,-44.6775
14.8317,-10.6482,-44.6773
14.841,-10.676,-44.6865
14.8279,-10.7077,-44.7057
14.8253,-10.6983,-44.7301
14.844,-11.1619,-44.6621
14.8207,-11.1265,-44.6853
14.7832,-11.1692,-44.6494
14.7849,-11.1327,-44.6779
14.754,-11.1428,-44.6985
14.7655,-11.1212,-44.7646
14.8013,-11.1126,-44.7719
14.8069,-11.1512,-44.8064
14.8323,-11.1094,-44.7516
14.8638,-11.1538,-44.7755
14.7686,-10.7628,-44.7147
14.7531,-10.7414,-44.7041
14.7664,-10.757,-44.737
14.7492,-10.7231,-44.7413
14.7812,-10.7584,-44.7535
14.8024,-10.0901,-44.6543
14.793,-10.0925,-44.6621
14.8113,-10.3325,-44.6244
14.7998,-10.3327,-44.6337
14.7218,-9.92081,-44.7249
14.73,-9.92012,-44.7183
14.7404,-9.91907,-44.7195
14.8147,-10.0885,-44.6556
14.8262,-10.3305,-44.626
14.7998,-10.0946,-44.684
14.8082,-10.338,-44.6604
14.7919,-10.0944,-44.6743
14.7985,-10.3339,-44.6485
14.7272,-9.91994,-44.7436
14.7207,-9.92074,-44.7354
14.7218,-9.92081,-44.7249
14.793,-10.0925,-44.6621
14.7998,-10.3327,-44.6337
14.8055,-10.6898,-44.7468
14.78,-10.6891,-44.7461
14.7669,-10.6611,-44.7499
14.7639,-10.7027,-44.7287
14.7418,-10.6757,-44.7225
14.8008,-10.6296,-44.7346
14.8064,-10.6552,-44.7507
14.7656,-10.6349,-44.7339
14.837,-10.6613,-44.7245
14.8253,-10.6983,-44.7301
14.715,-9.91829,-44.7649
14.7139,-9.90655,-44.7647
14.7438,-9.91537,-44.7681
14.7427,-9.90364,-44.7679
14.7653,-9.90172,-44.7497
14.7665,-9.91346,-44.7499
14.699,-9.90895,-44.7131
14.6958,-9.90875,-44.742
14.7001,-9.92069,-44.7133
14.6969,-9.92049,-44.7422
14.7139,-9.90655,-44.7647
14.715,-9.91829,-44.7649
14.7404,-9.91907,-44.7195
14.8147,-10.0885,-44.6556
14.7469,-9.91827,-44.7277
14.8226,-10.0886,-44.6652
14.8262,-10.3305,-44.626
14.8359,-10.3308,-44.6377
14.7516,-9.91586,-44.6982
14.7504,-9.90413,-44.698
14.7228,-9.91877,-44.695
14.7216,-9.90704,-44.6948
14.7001,-9.92069,-44.7133
14.699,-9.90895,-44.7131
14.7229,-11.2665,-44.6822
14.7306,-11.1711,-44.6835
14.7088,-11.2634,-44.7467
14.717,-11.1651,-44.7444
14.7445,-11.26,-44.8022
14.7504,-11.1547,-44.7964
14.8279,-10.7077,-44.7057
14.841,-10.676,-44.6865
14.8117,-10.7171,-44.6881
14.8158,-10.6905,-44.6592
14.8317,-10.6482,-44.6773
14.8093,-10.6612,-44.6529
14.8158,-10.6905,-44.6592
14.7764,-10.6965,-44.6584
14.8117,-10.7171,-44.6881
14.7863,-10.7209,-44.6876
14.7457,-10.6903,-44.6846
14.7665,-10.717,-44.7045
14.8276,-11.0906,-44.7475
14.8323,-11.1094,-44.7516
14.7976,-11.0917,-44.767
14.8013,-11.1126,-44.7719
14.763,-11.0966,-44.7597
14.7655,-11.1212,-44.7646
14.754,-11.1428,-44.6985
14.7517,-11.1059,-44.6954
14.7459,-11.1376,-44.7344
14.744,-11.1025,-44.7301
14.7655,-11.1212,-44.7646
14.763,-11.0966,-44.7597
14.7202,-11.0911,-44.6728
14.7394,-10.8022,-44.7107
14.7066,-11.0829,-44.7336
14.7344,-10.7942,-44.7608
14.7672,-10.7766,-44.7966
14.74,-11.0725,-44.7856
14.8381,-11.0657,-44.6539
14.8308,-10.791,-44.6769
14.7728,-11.087,-44.6386
14.7793,-10.7985,-44.6759
14.7394,-10.8022,-44.7107
14.7202,-11.0911,-44.6728
14.8315,-10.3638,-44.6205
14.8154,-10.3633,-44.6186
14.8024,-10.5954,-44.6543
14.7822,-10.5963,-44.6537
14.8031,-10.3702,-44.6289
14.7669,-10.5926,-44.6672
14.7762,-10.6207,-44.7194
14.7726,-10.5815,-44.7155
14.8021,-10.6219,-44.7202
14.8039,-10.5801,-44.7165
14.8275,-10.5859,-44.6956
14.822,-10.6237,-44.7029
14.8404,-10.3639,-44.6489
14.8144,-10.5842,-44.6885
14.8281,-10.3672,-44.659
14.7991,-10.5804,-44.702
14.8121,-10.3693,-44.6573
14.7789,-10.5813,-44.7013
14.7469,-9.91827,-44.7277
14.8226,-10.0886,-44.6652
14.7458,-9.9182,-44.7381
14.8216,-10.0905,-44.6775
14.8359,-10.3308,-44.6377
14.8346,-10.333,-44.6526
14.8121,-10.3693,-44.6573
14.7789,-10.5813,-44.7013
14.8017,-10.372,-44.6449
14.7656,-10.5864,-44.6869
14.7669,-10.5926,-44.6672
14.8031,-10.3702,-44.6289
14.7531,-10.7414,-44.7041
14.7665,-10.717,-44.7045
14.7492,-10.7231,-44.7413
14.7639,-10.7027,-44.7287
14.774,-10.7087,-44.7684
14.78,-10.6891,-44.7461
14.8526,-10.3419,-44.6601
14.8521,-10.3533,-44.6574
14.8302,-10.3477,-44.6785
14.8311,-10.3588,-44.6746
14.8011,-10.3516,-44.6753
14.8038,-10.3624,-44.6716
14.8368,-10.3487,-44.6087
14.8363,-10.3369,-44.6082
14.8095,-10.3522,-44.6058
14.8072,-10.3408,-44.6051
14.7886,-10.3577,-44.623
14.7848,-10.3466,-44.6235
14.7886,-10.3577,-44.623
14.7848,-10.3466,-44.6235
14.7862,-10.3619,-44.6503
14.7823,-10.3511,-44.6526
14.8038,-10.3624,-44.6716
14.8011,-10.3516,-44.6753
14.844,-11.1619,-44.6621
14.7832,-11.1692,-44.6494
14.8431,-11.2661,-44.6606
14.7786,-11.2677,-44.6466
14.7306,-11.1711,-44.6835
14.7229,-11.2665,-44.6822
14.7445,-11.26,-44.8022
14.7504,-11.1547,-44.7964
14.8091,-11.2585,-44.8163
14.8069,-11.1512,-44.8064
14.8638,-11.1538,-44.7755
14.8647,-11.2596,-44.7806
14.8163,-11.0999,-44.6831
14.7817,-11.1049,-44.6759
14.8207,-11.1265,-44.6853
14.7849,-11.1327,-44.6779
14.7517,-11.1059,-44.6954
14.754,-11.1428,-44.6985
14.8587,-10.7729,-44.7632
14.8585,-11.0561,-44.7675
14.8187,-10.7651,-44.7975
14.8008,-11.0668,-44.7985
14.74,-11.0725,-44.7856
14.7672,-10.7766,-44.7966
14.8282,-10.6351,-44.7112
14.8008,-10.6296,-44.7346
14.822,-10.6237,-44.7029
14.8021,-10.6219,-44.7202
14.7762,-10.6207,-44.7194
14.7656,-10.6349,-44.7339
14.7591,-10.6271,-44.7009
14.847,-10.7171,-44.7055
14.8117,-10.7171,-44.6881
14.8223,-10.7378,-44.6788
14.7863,-10.7209,-44.6876
14.7834,-10.7488,-44.6782
14.7531,-10.7414,-44.7041
14.7665,-10.717,-44.7045
14.8242,-10.7482,-44.7155
14.8223,-10.7378,-44.6788
14.8096,-10.7564,-44.6995
14.7834,-10.7488,-44.6782
14.7865,-10.7598,-44.699
14.7531,-10.7414,-44.7041
14.7686,-10.7628,-44.7147
14.781,-10.6346,-44.6582
14.774,-10.6665,-44.6522
14.8071,-10.6335,-44.659
14.8093,-10.6612,-44.6529
14.8317,-10.6482,-44.6773
14.8242,-10.627,-44.6775
14.8158,-10.6905,-44.6592
14.7764,-10.6965,-44.6584
14.7457,-10.6903,-44.6846
14.7466,-10.661,-44.6756
14.7613,-10.6298,-44.6756
14.7216,-9.90704,-44.6948
14.7504,-9.90413,-44.698
14.699,-9.90895,-44.7131
14.7685,-9.90193,-44.7207
14.7653,-9.90172,-44.7497
14.7427,-9.90364,-44.7679
14.7139,-9.90655,-44.7647
14.6958,-9.90875,-44.742
14.7697,-9.91366,-44.7209
14.7516,-9.91586,-44.6982
14.7665,-9.91346,-44.7499
14.7228,-9.91877,-44.695
14.7001,-9.92069,-44.7133
14.7438,-9.91537,-44.7681
14.6969,-9.92049,-44.7422
14.715,-9.91829,-44.7649
14.8279,-10.7077,-44.7057
14.847,-10.7171,-44.7055
14.8253,-10.6983,-44.7301
14.8433,-10.7138,-44.7435
14.8055,-10.6898,-44.7468
14.813,-10.7112,-44.7696
14.774,-10.7087,-44.7684
14.78,-10.6891,-44.7461
14.8207,-11.1265,-44.6853
14.8404,-11.1166,-44.7159
14.8163,-11.0999,-44.6831
14.8353,-11.094,-44.7128
14.8718,-11.0513,-44.706
14.8381,-11.0657,-44.6539
14.8636,-10.7727,-44.7127
14.8308,-10.791,-44.6769
14.7726,-10.5815,-44.7155
14.7762,-10.6207,-44.7194
14.7519,-10.5893,-44.6932
14.7591,-10.6271,-44.7009
14.7536,-10.6041,-44.6625
14.7613,-10.6298,-44.6756
14.781,-10.6346,-44.6582
14.7772,-10.6099,-44.6416
14.8359,-10.3308,-44.6377
14.8551,-10.3374,-44.631
14.8346,-10.333,-44.6526
14.8526,-10.3419,-44.6601
14.8231,-10.3361,-44.662
14.8302,-10.3477,-44.6785
14.8082,-10.338,-44.6604
14.8011,-10.3516,-44.6753
14.7823,-10.3511,-44.6526
14.8551,-10.3374,-44.631
14.8359,-10.3308,-44.6377
14.8363,-10.3369,-44.6082
14.8262,-10.3305,-44.626
14.8072,-10.3408,-44.6051
14.8113,-10.3325,-44.6244
14.7848,-10.3466,-44.6235
14.7998,-10.3327,-44.6337
14.7985,-10.3339,-44.6485
14.8242,-10.7482,-44.7155
14.8636,-10.7727,-44.7127
14.8221,-10.7487,-44.7381
14.8587,-10.7729,-44.7632
14.8042,-10.7551,-44.754
14.8187,-10.7651,-44.7975
14.7812,-10.7584,-44.7535
14.7672,-10.7766,-44.7966
14.7664,-10.757,-44.737
14.7344,-10.7942,-44.7608
14.8082,-10.338,-44.6604
14.7998,-10.0946,-44.684
14.8231,-10.3361,-44.662
14.8121,-10.093,-44.6853
14.8346,-10.333,-44.6526
14.8216,-10.0905,-44.6775
14.7458,-9.9182,-44.7381
14.7376,-9.91889,-44.7447
14.7272,-9.91994,-44.7436
14.7639,-10.7027,-44.7287
14.7665,-10.717,-44.7045
14.7418,-10.6757,-44.7225
14.7457,-10.6903,-44.6846
14.7466,-10.661,-44.6756
14.7442,-10.648,-44.7079
14.7613,-10.6298,-44.6756
14.7591,-10.6271,-44.7009
14.7656,-10.6349,-44.7339
14.7669,-10.6611,-44.7499
14.7772,-10.6099,-44.6416
14.7822,-10.5963,-44.6537
14.7536,-10.6041,-44.6625
14.7669,-10.5926,-44.6672
14.7519,-10.5893,-44.6932
14.7656,-10.5864,-44.6869
14.7789,-10.5813,-44.7013
14.7726,-10.5815,-44.7155
14.8039,-10.5801,-44.7165
14.7991,-10.5804,-44.702
14.8275,-10.5859,-44.6956
14.8144,-10.5842,-44.6885
14.8157,-10.5904,-44.6687
14.8297,-10.5955,-44.665
14.8353,-11.094,-44.7128
14.8276,-11.0906,-44.7475
14.8585,-11.0561,-44.7675
14.8008,-11.0668,-44.7985
14.7976,-11.0917,-44.767
14.763,-11.0966,-44.7597
14.74,-11.0725,-44.7856
14.7066,-11.0829,-44.7336
14.744,-11.1025,-44.7301
14.7202,-11.0911,-44.6728
14.7517,-11.1059,-44.6954
14.7728,-11.087,-44.6386
14.7817,-11.1049,-44.6759
14.8163,-11.0999,-44.6831
14.8381,-11.0657,-44.6539
14.7906,-9.75564,-44.7271
14.727,-9.76975,-44.6666
14.7627,-9.84838,-44.727
14.7262,-9.85003,-44.6999
14.6576,-9.75815,-44.7316
14.6945,-9.84879,-44.7385
14.7208,-9.77021,-44.6664
14.7212,-9.85041,-44.701
14.6611,-9.75835,-44.7398
14.7267,-9.75744,-44.7962
14.696,-9.84615,-44.7442
14.733,-9.84427,-44.7702
14.7917,-9.75506,-44.7316
14.764,-9.84746,-44.7326
14.733,-9.75916,-44.7939
14.7382,-9.84297,-44.7687
13.49,-10.1525,-42.595
13.4951,-10.1525,-42.6029
13.4886,-10.1471,-42.6015
13.4286,-10.1493,-42.5887
13.4365,-10.1492,-42.5836
13.435,-10.1438,-42.5901
13.4223,-10.1535,-42.6501
13.4172,-10.1534,-42.6422
13.4236,-10.1479,-42.6437
13.4837,-10.1491,-42.6564
13.4759,-10.1492,-42.6615
13.4772,-10.1436,-42.6551
13.5119,-10.019,-42.7112
13.542,-10.0234,-42.5675
13.5056,-10.0376,-42.7011
13.5334,-10.04,-42.573
13.3691,-10.027,-42.6797
13.3766,-10.0408,-42.6747
13.3985,-10.0265,-42.5364
13.4051,-10.0452,-42.5462
13.5119,-10.019,-42.7112
13.5056,-10.0376,-42.7011
13.3691,-10.027,-42.6797
13.3766,-10.0408,-42.6747
13.542,-10.0234,-42.5675
13.3985,-10.0265,-42.5364
13.5334,-10.04,-42.573
13.4051,-10.0452,-42.5462
13.3985,-10.0265,-42.5364
13.542,-10.0234,-42.5675
13.3691,-10.027,-42.6797
13.5119,-10.019,-42.7112
13.5334,-10.04,-42.573
13.4051,-10.0452,-42.5462
13.5056,-10.0376,-42.7011
13.3766,-10.0408,-42.6747
13.5193,-10.0394,-42.5822
13.501,-10.1533,-42.5935
13.5138,-10.0463,-42.5884
13.497,-10.1463,-42.6015
13.3914,-10.0411,-42.6651
13.4114,-10.1545,-42.6516
13.3981,-10.0494,-42.6546
13.4149,-10.147,-42.6452
13.5193,-10.0394,-42.5822
13.5092,-10.046,-42.5841
13.501,-10.1533,-42.5935
13.4952,-10.1459,-42.5945
13.4114,-10.1545,-42.6516
13.4187,-10.1453,-42.6513
13.4852,-10.1501,-42.6674
13.4782,-10.1411,-42.664
13.501,-10.1533,-42.5935
13.4852,-10.1501,-42.6674
13.497,-10.1463,-42.6015
13.4846,-10.1417,-42.6606
13.501,-10.1533,-42.5935
13.4952,-10.1459,-42.5945
13.4271,-10.1502,-42.5777
13.4323,-10.1437,-42.5812
13.4114,-10.1545,-42.6516
13.4271,-10.1502,-42.5777
13.4149,-10.147,-42.6452
13.4279,-10.1429,-42.5841
13.4139,-10.0434,-42.5597
13.4271,-10.1502,-42.5777
13.4241,-10.052,-42.5663
13.4323,-10.1437,-42.5812
13.4968,-10.0356,-42.6876
13.5193,-10.0394,-42.5822
13.4948,-10.044,-42.6761
13.5138,-10.0463,-42.5884
13.4968,-10.0356,-42.6876
13.4876,-10.0402,-42.6816
13.3914,-10.0411,-42.6651
13.4019,-10.0477,-42.6631
13.4139,-10.0434,-42.5597
13.4159,-10.0496,-42.5695
13.4271,-10.1502,-42.5777
13.4279,-10.1429,-42.5841
13.3914,-10.0411,-42.6651
13.3981,-10.0494,-42.6546
13.4139,-10.0434,-42.5597
13.4159,-10.0496,-42.5695
13.5193,-10.0394,-42.5822
13.4139,-10.0434,-42.5597
13.5092,-10.046,-42.5841
13.4241,-10.052,-42.5663
13.4968,-10.0356,-42.6876
13.4948,-10.044,-42.6761
13.4852,-10.1501,-42.6674
13.4846,-10.1417,-42.6606
13.4852,-10.1501,-42.6674
13.4782,-10.1411,-42.664
13.4968,-10.0356,-42.6876
13.4876,-10.0402,-42.6816
13.4114,-10.1545,-42.6516
13.3914,-10.0411,-42.6651
13.4187,-10.1453,-42.6513
13.4019,-10.0477,-42.6631
13.4791,-10.1501,-42.6579
13.4916,-10.1534,-42.5996
13.4208,-10.1544,-42.6455
13.4332,-10.1502,-42.5872
13.351,-10.0836,-42.6317
13.351,-9.96949,-42.6317
13.3871,-10.0799,-42.6373
13.3871,-9.97321,-42.6373
13.351,-9.96949,-42.6317
13.3641,-9.96949,-42.5705
13.3871,-9.97321,-42.6373
13.3994,-9.97321,-42.5801
13.3641,-9.96949,-42.5705
13.3641,-10.0836,-42.5705
13.3994,-9.97321,-42.5801
13.3994,-10.0799,-42.5801
13.3641,-10.0836,-42.5705
13.351,-10.0836,-42.6317
13.3994,-10.0799,-42.5801
13.3871,-10.0799,-42.6373
13.3871,-10.0799,-42.6373
13.3871,-9.97321,-42.6373
13.3994,-10.0799,-42.5801
13.3994,-9.97321,-42.5801
13.4139,-10.0382,-42.5597
13.519,-10.0322,-42.5824
13.4195,-9.96811,-42.5698
13.5096,-9.9696,-42.5887
13.3914,-10.0359,-42.6651
13.4004,-9.96911,-42.6596
13.4968,-10.0304,-42.6876
13.4902,-9.96863,-42.6787
13.519,-10.0322,-42.5824
13.4968,-10.0304,-42.6876
13.5096,-9.9696,-42.5887
13.4902,-9.96863,-42.6787
13.4139,-10.0382,-42.5597
13.4195,-9.96811,-42.5698
13.3914,-10.0359,-42.6651
13.4004,-9.96911,-42.6596
13.4271,-10.1502,-42.5777
13.4332,-10.1502,-42.5872
13.501,-10.1533,-42.5935
13.4916,-10.1534,-42.5996
13.4852,-10.1501,-42.6674
13.4791,-10.1501,-42.6579
13.4332,-10.1502,-42.5872
13.4271,-10.1502,-42.5777
13.4208,-10.1544,-42.6455
13.4114,-10.1545,-42.6516
13.4791,-10.1501,-42.6579
13.4852,-10.1501,-42.6674
13.5096,-9.9696,-42.5887
13.4902,-9.96863,-42.6787
13.4548,-9.95831,-42.6244
13.4004,-9.96911,-42.6596
13.4195,-9.96811,-42.5698
13.4876,-10.0402,-42.6816
13.4782,-10.1411,-42.664
13.4019,-10.0477,-42.6631
13.4187,-10.1453,-42.6513
13.5138,-10.0463,-42.5884
13.497,-10.1463,-42.6015
13.4948,-10.044,-42.6761
13.4846,-10.1417,-42.6606
13.5092,-10.046,-42.5841
13.4241,-10.052,-42.5663
13.4952,-10.1459,-42.5945
13.4323,-10.1437,-42.5812
13.3981,-10.0494,-42.6546
13.4149,-10.147,-42.6452
13.4159,-10.0496,-42.5695
13.4279,-10.1429,-42.5841
15.4243,-11.1233,-49.8556
15.4011,-11.0774,-49.8259
15.4553,-11.1189,-49.8012
15.4011,-11.0774,-49.8259
15.4194,-11.0828,-49.7938
15.4553,-11.1189,-49.8012
15.4388,-11.1253,-49.7411
15.4553,-11.1189,-49.8012
15.4097,-11.0909,-49.7583
15.4194,-11.0828,-49.7938
15.4097,-11.0909,-49.7583
15.4553,-11.1189,-49.8012
15.3237,-11.1035,-49.7825
15.3334,-11.089,-49.8179
15.3097,-11.1239,-49.842
15.3097,-11.1239,-49.842
15.3334,-11.089,-49.8179
15.3608,-11.1216,-49.8684
15.3845,-11.1312,-49.7107
15.342,-11.107,-49.7503
15.3243,-11.1342,-49.7276
15.3237,-11.1035,-49.7825
15.2933,-11.1312,-49.782
15.4077,-10.7248,-49.7548
15.3851,-10.723,-49.7494
15.38,-10.7537,-49.7186
15.3194,-10.7591,-49.7931
15.3338,-10.759,-49.7442
15.3583,-10.7171,-49.7827
15.4257,-10.6991,-49.7406
15.387,-10.7058,-49.7309
15.4077,-10.7248,-49.7548
15.3527,-10.6998,-49.7516
15.3851,-10.723,-49.7494
15.364,-10.7226,-49.7609
15.3851,-10.723,-49.7494
15.4077,-10.7248,-49.7548
15.387,-10.7058,-49.7309
15.3989,-10.6618,-49.8121
15.4211,-10.6694,-49.7981
15.4349,-10.6887,-49.8114
15.4278,-10.6748,-49.7732
15.4459,-10.6859,-49.7748
15.4349,-10.6887,-49.8114
15.4211,-10.6694,-49.7981
15.4459,-10.6859,-49.7748
15.3427,-10.6876,-49.7902
15.361,-10.6671,-49.7845
15.3625,-10.6807,-49.8235
15.361,-10.6671,-49.7845
15.3742,-10.6584,-49.8068
15.3625,-10.6807,-49.8235
15.3527,-10.6998,-49.7516
15.3674,-10.6772,-49.759
15.3427,-10.6876,-49.7902
15.3671,-10.5878,-49.7707
15.3806,-10.5864,-49.793
15.3663,-10.6017,-49.8024
15.4056,-10.5904,-49.7983
15.4009,-10.6002,-49.8106
15.4427,-10.3253,-49.7343
15.4575,-10.3261,-49.7407
15.466,-10.3104,-49.7319
15.4279,-10.3325,-49.7401
15.4157,-10.3196,-49.7308
15.4453,-9.72368,-49.8697
15.4525,-9.72999,-49.8621
15.4617,-9.81961,-49.8384
15.4525,-9.72999,-49.8621
15.4652,-9.81245,-49.8352
15.4617,-9.81961,-49.8384
15.3899,-9.71889,-49.7814
15.4453,-9.72368,-49.8697
15.3997,-9.72548,-49.7894
15.3997,-9.72548,-49.7894
15.4453,-9.72368,-49.8697
15.4458,-9.72831,-49.8626
15.4411,-9.7241,-49.8901
15.4699,-9.87521,-49.8278
15.4365,-9.72407,-49.882
15.4699,-9.87521,-49.8278
15.4659,-9.87555,-49.8237
15.4365,-9.72407,-49.882
15.5412,-9.71769,-49.8337
15.5037,-9.87158,-49.797
15.5341,-9.71744,-49.8368
15.5341,-9.71744,-49.8368
15.5037,-9.87158,-49.797
15.5008,-9.87186,-49.7997
15.466,-10.3104,-49.7319
15.4408,-10.3135,-49.7209
15.4427,-10.3253,-49.7343
15.4157,-10.3196,-49.7308
15.4765,-10.3121,-49.7575
15.4637,-10.3245,-49.7558
15.4662,-10.3177,-49.7826
15.4576,-10.3277,-49.7705
15.4411,-10.3238,-49.7925
15.4429,-10.3313,-49.7763
15.4159,-10.3269,-49.7815
15.4281,-10.3332,-49.7698
15.4054,-10.3251,-49.7559
15.4219,-10.3351,-49.7548
15.4279,-10.3325,-49.7401
15.4769,-10.3005,-49.7592
15.4765,-10.3121,-49.7575
15.4659,-10.3065,-49.7859
15.4662,-10.3177,-49.7826
15.4656,-10.2986,-49.7319
15.466,-10.3104,-49.7319
15.4769,-10.3005,-49.7592
15.4765,-10.3121,-49.7575
15.4119,-10.3085,-49.7307
15.4176,-10.2972,-49.7593
15.4009,-10.3144,-49.7575
15.4234,-10.3021,-49.7733
15.4505,-9.62304,-49.8629
15.4187,-9.62722,-49.8024
15.5133,-9.62345,-49.8271
15.479,-9.63005,-49.768
15.483,-9.73097,-49.7157
15.5461,-9.71891,-49.8355
15.479,-9.63005,-49.768
15.5133,-9.62345,-49.8271
15.483,-9.73097,-49.7157
15.479,-9.63005,-49.768
15.3749,-9.72154,-49.7679
15.4187,-9.62722,-49.8024
15.44,-9.7257,-49.8953
15.4505,-9.62304,-49.8629
15.5461,-9.71891,-49.8355
15.5133,-9.62345,-49.8271
15.3749,-9.72154,-49.7679
15.4187,-9.62722,-49.8024
15.44,-9.7257,-49.8953
15.4505,-9.62304,-49.8629
15.44,-9.7257,-49.8953
15.5461,-9.71891,-49.8355
